longname,PW Mean % of parkland within 1km,Within 10km of Hospital %,Mean distance to nearest Hospital,Within 2km of Public School %,Mean distance to nearest Public School,Within 30km of Airport %,Mean distance to nearest Airport,Within 10km of Active Superfund Site %,Mean distance to nearest Active Superfund Site,Within 0.5mi of a grocery store %,Within 1mi of a grocery store %,Within 10mi of a grocery store %,Within 20mi of a grocery store %
"Středočeský kraj, Czech Republic",,,,,,,,,,,,,
"Wāsiţ, Iraq",,,,,,,,,,,,,
"Oberösterreich, Austria",,,,,,,,,,,,,
"Idlib, Syria",,,,,,,,,,,,,
"Kandaal [Kândal], Cambodia",,,,,,,,,,,,,
"Okinawa, Japan",,,,,,,,,,,,,
"Albay, Philippines",,,,,,,,,,,,,
"Sahel, Burkina Faso",,,,,,,,,,,,,
"Hawaii, USA",0.02243152212113262,0.7786131525438652,6.576129136411826,0.8428013471163291,1.377869681930248,0.9415678662128587,14.53323429699267,0.2832335469385846,81.19736853524148,0.3644772628392424,0.6284536950762563,0.9916344861196595,0.9998130462359499
"Lacs, Ivory Coast",,,,,,,,,,,,,
"Kayseri, Turkey",,,,,,,,,,,,,
"Quảng Nam, Vietnam",,,,,,,,,,,,,
"Atsinanana, Madagascar",,,,,,,,,,,,,
"Al Ismā‘īlīyah, Egypt",,,,,,,,,,,,,
"Bresckaja voblasć, Belarus",,,,,,,,,,,,,
"Cunene, Angola",,,,,,,,,,,,,
"Tunis, Tunisia",,,,,,,,,,,,,
"Arequipa, Peru",,,,,,,,,,,,,
"Karbalā’, Iraq",,,,,,,,,,,,,
"Garissa, Kenya",,,,,,,,,,,,,
"Malange, Angola",,,,,,,,,,,,,
"HaTsafon, Israel",,,,,,,,,,,,,
"Chon Buri, Thailand",,,,,,,,,,,,,
"Tarlac, Philippines",,,,,,,,,,,,,
"Al Ḩasakah, Syria",,,,,,,,,,,,,
"Jāzān, Saudi Arabia",,,,,,,,,,,,,
"Gwangju-gwangyeoksi, South Korea",,,,,,,,,,,,,
"Skåne län, Sweden",,,,,,,,,,,,,
"Salta, Argentina",,,,,,,,,,,,,
"Plateaux, Togo",,,,,,,,,,,,,
"'Amrān, Yemen",,,,,,,,,,,,,
"Northern, Sierra Leone",,,,,,,,,,,,,
"Bohol, Philippines",,,,,,,,,,,,,
"Shyghys Qazaqstan oblysy, Kazakhstan",,,,,,,,,,,,,
"Rukwa, Tanzania",,,,,,,,,,,,,
"Lâm Ðồng, Vietnam",,,,,,,,,,,,,
"Sofia (stolitsa), Bulgaria",,,,,,,,,,,,,
"Yamaguti, Japan",,,,,,,,,,,,,
"Alta Verapaz, Guatemala",,,,,,,,,,,,,
"Sóc Trăng, Vietnam",,,,,,,,,,,,,
"Qaraghandy oblysy, Kazakhstan",,,,,,,,,,,,,
"Balıkesir, Turkey",,,,,,,,,,,,,
"Nayarit, Mexico",,,,,,,,,,,,,
"Batna, Algeria",,,,,,,,,,,,,
"Tul'skaya oblast', Russia",,,,,,,,,,,,,
"Aguascalientes, Mexico",,,,,,,,,,,,,
"Mary, Turkmenistan",,,,,,,,,,,,,
"Al Uqşur, Egypt",,,,,,,,,,,,,
"Moxico, Angola",,,,,,,,,,,,,
"Ghaznī, Afghanistan",,,,,,,,,,,,,
"Ivano-Frankivska oblast, Ukraine",,,,,,,,,,,,,
"Mombasa, Kenya",,,,,,,,,,,,,
"Cauca, Colombia",,,,,,,,,,,,,
"New Hampshire, USA",0.009525274530526012,0.7187965328553267,7.476810979142851,0.590886947531812,2.0765445608516964,0.6500300932127282,30.419671116974488,0.5004446825765018,15.411288175730846,0.15146947980527703,0.34782466388811895,0.9917594097773099,0.9999313005915426
"Poltavska oblast, Ukraine",,,,,,,,,,,,,
"Kisii, Kenya",,,,,,,,,,,,,
"Nakhon Si Thammarat, Thailand",,,,,,,,,,,,,
"North Western, Sierra Leone",,,,,,,,,,,,,
"Uturumæ̆da paḷāta, Sri Lanka",,,,,,,,,,,,,
"Entre Ríos, Argentina",,,,,,,,,,,,,
"Maine, USA",0.01084602586443828,0.5703220549262584,9.995910606313931,0.48650922411704683,2.9062224749528887,0.5148143797854925,31.39465263005754,0.17883408335107437,24.169909851919954,0.17527431616456668,0.34882067332324895,0.9775148035682346,0.9980608691173936
"Huehuetenango, Guatemala",,,,,,,,,,,,,
"Ehime, Japan",,,,,,,,,,,,,
"Cagayan, Philippines",,,,,,,,,,,,,
"Aragón, Spain",,,,,,,,,,,,,
"Tlaxcala, Mexico",,,,,,,,,,,,,
"Almaty, Kazakhstan",,,,,,,,,,,,,
"Kilifi, Kenya",,,,,,,,,,,,,
"Penzenskaya oblast', Russia",,,,,,,,,,,,,
"Cotabato, Philippines",,,,,,,,,,,,,
"Msila, Algeria",,,,,,,,,,,,,
"Nuwākshūţ, Mauritania",,,,,,,,,,,,,
"Manitoba, Canada",,,,,,,,,,,,,
"Boké, Guinea",,,,,,,,,,,,,
"Palawan, Philippines",,,,,,,,,,,,,
"Van, Turkey",,,,,,,,,,,,,
"Comoé, Ivory Coast",,,,,,,,,,,,,
"Tây Ninh, Vietnam",,,,,,,,,,,,,
"Praha, Hlavní město, Czech Republic",,,,,,,,,,,,,
"Cusco, Peru",,,,,,,,,,,,,
"Midtjylland, Denmark",,,,,,,,,,,,,
"Nagasaki, Japan",,,,,,,,,,,,,
"Misiones, Argentina",,,,,,,,,,,,,
"Atsimo-Atsinanana, Madagascar",,,,,,,,,,,,,
"Al Qaşīm, Saudi Arabia",,,,,,,,,,,,,
"Blida, Algeria",,,,,,,,,,,,,
"Tolima, Colombia",,,,,,,,,,,,,
"Khabarovskiy kray, Russia",,,,,,,,,,,,,
"Mai-Ndombe, Democratic Republic of the Congo",,,,,,,,,,,,,
"Boumerdès, Algeria",,,,,,,,,,,,,
"Ūva paḷāta, Sri Lanka",,,,,,,,,,,,,
"Northern Cape, South Africa",,,,,,,,,,,,,
"Chlef, Algeria",,,,,,,,,,,,,
"Jonglei, South Sudan",,,,,,,,,,,,,
"Mzimba, Malawi",,,,,,,,,,,,,
"Bīnshangul Gumuz, Ethiopia",,,,,,,,,,,,,
"Minskaja voblasć, Belarus",,,,,,,,,,,,,
"Quảng Ngãi, Vietnam",,,,,,,,,,,,,
"Helmand, Afghanistan",,,,,,,,,,,,,
"Lambayeque, Peru",,,,,,,,,,,,,
"North East, Singapore",,,,,,,,,,,,,
"Montevideo, Uruguay",,,,,,,,,,,,,
"Gorontalo, Indonesia",,,,,,,,,,,,,
"Mizoram, India",,,,,,,,,,,,,
"Vladimirskaya oblast', Russia",,,,,,,,,,,,,
"Jizzax, Uzbekistan",,,,,,,,,,,,,
"Utrecht, Netherlands",,,,,,,,,,,,,
"Bến Tre, Vietnam",,,,,,,,,,,,,
"Norte de Santander, Colombia",,,,,,,,,,,,,
"Shymkent, Kazakhstan",,,,,,,,,,,,,
"Tshuapa, Democratic Republic of the Congo",,,,,,,,,,,,,
"Blantyre, Malawi",,,,,,,,,,,,,
"Chiang Rai, Thailand",,,,,,,,,,,,,
"Ḩamāh, Syria",,,,,,,,,,,,,
"Kordestān, Iran",,,,,,,,,,,,,
"Daşoguz, Turkmenistan",,,,,,,,,,,,,
"Aswān, Egypt",,,,,,,,,,,,,
"Adamaoua, Cameroon",,,,,,,,,,,,,
"Atlantique, Benin",,,,,,,,,,,,,
"Ville de Kigali, Rwanda",,,,,,,,,,,,,
"Munster, Ireland",,,,,,,,,,,,,
"Jalal-Abad, Kyrgyzstan",,,,,,,,,,,,,
"Magdalena, Colombia",,,,,,,,,,,,,
"Uasin Gishu, Kenya",,,,,,,,,,,,,
"Nara, Japan",,,,,,,,,,,,,
"Cà Mau, Vietnam",,,,,,,,,,,,,
"Bình Phước, Vietnam",,,,,,,,,,,,,
"Maysān, Iraq",,,,,,,,,,,,,
"Şan‘ā’, Yemen",,,,,,,,,,,,,
"Hưng Yên, Vietnam",,,,,,,,,,,,,
"Abruzzo, Italy",,,,,,,,,,,,,
"North West, Singapore",,,,,,,,,,,,,
"Aomori, Japan",,,,,,,,,,,,,
"Savanes, Togo",,,,,,,,,,,,,
"Machakos, Kenya",,,,,,,,,,,,,
"Karnali, Nepal",,,,,,,,,,,,,
"Cabinda, Angola",,,,,,,,,,,,,
"Zakarpatska oblast, Ukraine",,,,,,,,,,,,,
"Steiermark, Austria",,,,,,,,,,,,,
"Ul'yanovskaya oblast', Russia",,,,,,,,,,,,,
"Iwate, Japan",,,,,,,,,,,,,
"Viciebskaja voblasć, Belarus",,,,,,,,,,,,,
"Tverskaya oblast', Russia",,,,,,,,,,,,,
"Dayr az Zawr, Syria",,,,,,,,,,,,,
"Baghlān, Afghanistan",,,,,,,,,,,,,
"Khmelnytska oblast, Ukraine",,,,,,,,,,,,,
"Quiché, Guatemala",,,,,,,,,,,,,
"Lebap, Turkmenistan",,,,,,,,,,,,,
"Świętokrzyskie, Poland",,,,,,,,,,,,,
"Lanao del Norte, Philippines",,,,,,,,,,,,,
"Yaroslavskaya oblast', Russia",,,,,,,,,,,,,
"Syddanmark, Denmark",,,,,,,,,,,,,
"Bà Rịa - Vũng Tàu, Vietnam",,,,,,,,,,,,,
"Bruxelles-Capitale: Région de, Belgium",,,,,,,,,,,,,
"HaDarom, Israel",,,,,,,,,,,,,
"An Nīl al Azraq, Sudan",,,,,,,,,,,,,
"Central, Paraguay",,,,,,,,,,,,,
"Alibori, Benin",,,,,,,,,,,,,
"Bình Thuận, Vietnam",,,,,,,,,,,,,
"Wādī Fīrā’, Chad",,,,,,,,,,,,,
"Nord-Ubangi, Democratic Republic of the Congo",,,,,,,,,,,,,
"Friuli Venezia Giulia, Italy",,,,,,,,,,,,,
"South West, Singapore",,,,,,,,,,,,,
"Hà Tĩnh, Vietnam",,,,,,,,,,,,,
"Nord, Haiti",,,,,,,,,,,,,
"Kahramanmaraş, Turkey",,,,,,,,,,,,,
"Khánh Hòa, Vietnam",,,,,,,,,,,,,
"Papua Barat, Indonesia",,,,,,,,,,,,,
"Viken, Norway",,,,,,,,,,,,,
"Central Equatoria, South Sudan",,,,,,,,,,,,,
"Labé, Guinea",,,,,,,,,,,,,
"El Callao, Peru",,,,,,,,,,,,,
"San Marcos, Guatemala",,,,,,,,,,,,,
"Analanjirofo, Madagascar",,,,,,,,,,,,,
"Zhytomyrska oblast, Ukraine",,,,,,,,,,,,,
"Táchira, Venezuela",,,,,,,,,,,,,
"Mangochi, Malawi",,,,,,,,,,,,,
"Pest, Hungary",,,,,,,,,,,,,
"Illes Balears, Spain",,,,,,,,,,,,,
"Bryanskaya oblast', Russia",,,,,,,,,,,,,
"Kisumu, Kenya",,,,,,,,,,,,,
"Boeny, Madagascar",,,,,,,,,,,,,
"Cherkaska oblast, Ukraine",,,,,,,,,,,,,
"Faranah, Guinea",,,,,,,,,,,,,
"Buri Ram, Thailand",,,,,,,,,,,,,
"Quảng Ninh, Vietnam",,,,,,,,,,,,,
"Podlaskie, Poland",,,,,,,,,,,,,
"Zamboanga del Sur, Philippines",,,,,,,,,,,,,
"Chaco, Argentina",,,,,,,,,,,,,
"Overijssel, Netherlands",,,,,,,,,,,,,
"Zamboanga del Norte, Philippines",,,,,,,,,,,,,
"Waddāy, Chad",,,,,,,,,,,,,
"Chuvashskaya Respublika, Russia",,,,,,,,,,,,,
"Laḩij, Yemen",,,,,,,,,,,,,
"Tlemcen, Algeria",,,,,,,,,,,,,
"Bishkek Shaary, Kyrgyzstan",,,,,,,,,,,,,
"Haute-Matsiatra, Madagascar",,,,,,,,,,,,,
"Jihomoravský kraj, Czech Republic",,,,,,,,,,,,,
"Vĩnh Long, Vietnam",,,,,,,,,,,,,
"Kirovskaya oblast', Russia",,,,,,,,,,,,,
"Ouémé, Benin",,,,,,,,,,,,,
"Kunduz, Afghanistan",,,,,,,,,,,,,
"Boyacá, Colombia",,,,,,,,,,,,,
"Maputo (Province), Mozambique",,,,,,,,,,,,,
"Bas-Uélé, Democratic Republic of the Congo",,,,,,,,,,,,,
"Kitui, Kenya",,,,,,,,,,,,,
"Valdesia, Dominican Republic",,,,,,,,,,,,,
"Isikawa, Japan",,,,,,,,,,,,,
"Narok, Kenya",,,,,,,,,,,,,
"Bangui, Central African Republic",,,,,,,,,,,,,
"Rivnenska oblast, Ukraine",,,,,,,,,,,,,
"Osh, Kyrgyzstan",,,,,,,,,,,,,
"Ôita, Japan",,,,,,,,,,,,,
"Samut Sakhon, Thailand",,,,,,,,,,,,,
"Aydin, Turkey",,,,,,,,,,,,,
"Iringa, Tanzania",,,,,,,,,,,,,
"Huila, Colombia",,,,,,,,,,,,,
"Moravskoslezský kraj, Czech Republic",,,,,,,,,,,,,
"Shabeellaha Dhexe, Somalia",,,,,,,,,,,,,
"Pool, Congo",,,,,,,,,,,,,
"Lūghūn ash Sharqī, Chad",,,,,,,,,,,,,
"Alaotra Mangoro, Madagascar",,,,,,,,,,,,,
"Tekirdağ, Turkey",,,,,,,,,,,,,
"Maule, Chile",,,,,,,,,,,,,
"Siem Reab [Siĕmréab], Cambodia",,,,,,,,,,,,,
"Lipetskaya oblast', Russia",,,,,,,,,,,,,
"Western, Zambia",,,,,,,,,,,,,
"Thái Nguyên, Vietnam",,,,,,,,,,,,,
"Cesar, Colombia",,,,,,,,,,,,,
"Homa Bay, Kenya",,,,,,,,,,,,,
"Mykolaivska oblast, Ukraine",,,,,,,,,,,,,
"Masbate, Philippines",,,,,,,,,,,,,
"Saskatchewan, Canada",,,,,,,,,,,,,
"Būshehr, Iran",,,,,,,,,,,,,
"Tizi Ouzou, Algeria",,,,,,,,,,,,,
"Kericho, Kenya",,,,,,,,,,,,,
"Alajuela, Costa Rica",,,,,,,,,,,,,
"Skikda, Algeria",,,,,,,,,,,,,
"Đà Nẵng, Vietnam",,,,,,,,,,,,,
"Bono, Ghana",,,,,,,,,,,,,
"Ancash, Peru",,,,,,,,,,,,,
"Upper East, Ghana",,,,,,,,,,,,,
"Central Singapore, Singapore",,,,,,,,,,,,,
"Sơn La, Vietnam",,,,,,,,,,,,,
"Androy, Madagascar",,,,,,,,,,,,,
"Zhambyl oblysy, Kazakhstan",,,,,,,,,,,,,
"Saint-Louis, Senegal",,,,,,,,,,,,,
"Terengganu, Malaysia",,,,,,,,,,,,,
"Corrientes, Argentina",,,,,,,,,,,,,
"Trans Nzoia, Kenya",,,,,,,,,,,,,
"Qazvīn, Iran",,,,,,,,,,,,,
"Bắc Ninh, Vietnam",,,,,,,,,,,,,
"Turkana, Kenya",,,,,,,,,,,,,
"'Adan, Yemen",,,,,,,,,,,,,
"Ryazanskaya oblast', Russia",,,,,,,,,,,,,
"Limburg, Netherlands",,,,,,,,,,,,,
"Tiaret, Algeria",,,,,,,,,,,,,
"Zabaykal'skiy kray, Russia",,,,,,,,,,,,,
"Migori, Kenya",,,,,,,,,,,,,
"Miyazaki, Japan",,,,,,,,,,,,,
"Loreto, Peru",,,,,,,,,,,,,
"Vologodskaya oblast', Russia",,,,,,,,,,,,,
"Yamagata, Japan",,,,,,,,,,,,,
"Rhode Island, USA",0.024317067487169386,0.8996597383822944,4.635836221184599,0.8696405149225638,1.0963750744622356,0.8682568633402515,17.130928095905425,0.72479735155597,8.022197668862797,0.309203891627741,0.6740759893274626,0.9990011195824281,1.0
"Constantine, Algeria",,,,,,,,,,,,,
"Sava, Madagascar",,,,,,,,,,,,,
"Māyū Kībbī ash Sharqī, Chad",,,,,,,,,,,,,
"Ḩawallī, Kuwait",,,,,,,,,,,,,
"Bono East, Ghana",,,,,,,,,,,,,
"Şā‘dah, Yemen",,,,,,,,,,,,,
"Thừa Thiên-Huế, Vietnam",,,,,,,,,,,,,
"Montana, USA",0.021270608277397973,0.6804971292858955,10.862116231858776,0.6376167308446125,2.9845636924050876,0.6455468191565404,33.614207271896674,0.3215264359335009,56.47993918731704,0.24332672058300842,0.4838558678054222,0.8875578842740734,0.9540984590394868
"Kurskaya oblast', Russia",,,,,,,,,,,,,
"La Guajira, Colombia",,,,,,,,,,,,,
"Uíge, Angola",,,,,,,,,,,,,
"Makueni, Kenya",,,,,,,,,,,,,
"La Araucanía, Chile",,,,,,,,,,,,,
"Louga, Senegal",,,,,,,,,,,,,
"Diana, Madagascar",,,,,,,,,,,,,
"Denizli, Turkey",,,,,,,,,,,,,
"Negeri Sembilan, Malaysia",,,,,,,,,,,,,
"Sfax, Tunisia",,,,,,,,,,,,,
"Los Lagos, Chile",,,,,,,,,,,,,
"Republika Srpska, Bosnia and Herzegovina",,,,,,,,,,,,,
"Viangchan, Laos",,,,,,,,,,,,,
"Santiago de Cuba, Cuba",,,,,,,,,,,,,
"Sakarya, Turkey",,,,,,,,,,,,,
"Qom, Iran",,,,,,,,,,,,,
"Mahilioŭskaja voblasć, Belarus",,,,,,,,,,,,,
"Ulsan-gwangyeoksi, South Korea",,,,,,,,,,,,,
"Arkhangel'skaya oblast', Russia",,,,,,,,,,,,,
"Sultan Kudarat, Philippines",,,,,,,,,,,,,
"Al Lādhiqīyah, Syria",,,,,,,,,,,,,
"Kaolack, Senegal",,,,,,,,,,,,,
"Ghōr, Afghanistan",,,,,,,,,,,,,
"Maguindanao, Philippines",,,,,,,,,,,,,
"Sumska oblast, Ukraine",,,,,,,,,,,,,
"Hrodzienskaja voblasć, Belarus",,,,,,,,,,,,,
"Zanzan, Ivory Coast",,,,,,,,,,,,,
"Savannakhét, Laos",,,,,,,,,,,,,
"Muğla, Turkey",,,,,,,,,,,,,
"Toyama, Japan",,,,,,,,,,,,,
"Ternopilska oblast, Ukraine",,,,,,,,,,,,,
"Kaluzhskaya oblast', Russia",,,,,,,,,,,,,
"Khōst, Afghanistan",,,,,,,,,,,,,
"Trentino-Alto Adige, Italy",,,,,,,,,,,,,
"Holguín, Cuba",,,,,,,,,,,,,
"Thessalía, Greece",,,,,,,,,,,,,
"Lindi, Tanzania",,,,,,,,,,,,,
"Roi Et, Thailand",,,,,,,,,,,,,
"Tambovskaya oblast', Russia",,,,,,,,,,,,,
"Murang'a, Kenya",,,,,,,,,,,,,
"Lubuskie, Poland",,,,,,,,,,,,,
"Udon Thani, Thailand",,,,,,,,,,,,,
"Khersonska oblast, Ukraine",,,,,,,,,,,,,
"Astrakhanskaya oblast', Russia",,,,,,,,,,,,,
"Gilgit-Baltistan, Pakistan",,,,,,,,,,,,,
"Muyinga, Burundi",,,,,,,,,,,,,
"Darٰā, Syria",,,,,,,,,,,,,
"Monagas, Venezuela",,,,,,,,,,,,,
"Bay, Somalia",,,,,,,,,,,,,
"Chahār Maḩāl va Bakhtīārī, Iran",,,,,,,,,,,,,
"Surat Thani, Thailand",,,,,,,,,,,,,
"Lunda-Norte, Angola",,,,,,,,,,,,,
"Woroba, Ivory Coast",,,,,,,,,,,,,
"Estuaire, Gabon",,,,,,,,,,,,,
"Fatick, Senegal",,,,,,,,,,,,,
"Upper Nile, South Sudan",,,,,,,,,,,,,
"Tombouctou, Mali",,,,,,,,,,,,,
"Phú Thọ, Vietnam",,,,,,,,,,,,,
"Bern, Switzerland",,,,,,,,,,,,,
"Tomskaya oblast', Russia",,,,,,,,,,,,,
"Ar Rayyān, Qatar",,,,,,,,,,,,,
"Cascades, Burkina Faso",,,,,,,,,,,,,
"Mostaganem, Algeria",,,,,,,,,,,,,
"Nandi, Kenya",,,,,,,,,,,,,
"Asturias, Principado de, Spain",,,,,,,,,,,,,
"Volynska oblast, Ukraine",,,,,,,,,,,,,
"Chandigarh, India",,,,,,,,,,,,,
"Mindoro Oriental, Philippines",,,,,,,,,,,,,
"Nakhon Pathom, Thailand",,,,,,,,,,,,,
"Lop Buri, Thailand",,,,,,,,,,,,,
"Yerushalayim, Israel",,,,,,,,,,,,,
"Uturu paḷāta, Sri Lanka",,,,,,,,,,,,,
"Bujumbura Mairie, Burundi",,,,,,,,,,,,,
"Gitega, Burundi",,,,,,,,,,,,,
"Zou, Benin",,,,,,,,,,,,,
"Aşgabat, Turkmenistan",,,,,,,,,,,,,
"Béjaïa, Algeria",,,,,,,,,,,,,
"Otdar Mean Chey [Ŏtdâr Méan Choăy], Cambodia",,,,,,,,,,,,,
"Kaliningradskaya oblast', Russia",,,,,,,,,,,,,
"Libertador General Bernardo O'Higgins, Chile",,,,,,,,,,,,,
"Saarland, Germany",,,,,,,,,,,,,
"Santiago del Estero, Argentina",,,,,,,,,,,,,
"Al Balqā’, Jordan",,,,,,,,,,,,,
"Tabūk, Saudi Arabia",,,,,,,,,,,,,
"Delaware, USA",0.025587815358480426,0.7636716500542522,7.3017809155034135,0.6908322910583923,1.9117357175739345,0.5925449222183382,28.08249236206892,0.640448484677043,10.116271125601688,0.2393842882317142,0.543088578517334,1.0,1.0
"Akita, Japan",,,,,,,,,,,,,
"Biskra, Algeria",,,,,,,,,,,,,
"South East, Singapore",,,,,,,,,,,,,
"East, Cameroon",,,,,,,,,,,,,
"Baja California Sur, Mexico",,,,,,,,,,,,,
"Lima, Peru",,,,,,,,,,,,,
"Aïn Defla, Algeria",,,,,,,,,,,,,
"L'Ariana, Tunisia",,,,,,,,,,,,,
"Tiranë, Albania",,,,,,,,,,,,,
"Yazd, Iran",,,,,,,,,,,,,
"Siaya, Kenya",,,,,,,,,,,,,
"Extremadura, Spain",,,,,,,,,,,,,
"Kara, Togo",,,,,,,,,,,,,
"Kagawa, Japan",,,,,,,,,,,,,
"Muchinga, Zambia",,,,,,,,,,,,,
"Kirundo, Burundi",,,,,,,,,,,,,
"Falcón, Venezuela",,,,,,,,,,,,,
"Nova Scotia, Canada",,,,,,,,,,,,,
"Ivanovskaya oblast', Russia",,,,,,,,,,,,,
"Campeche, Mexico",,,,,,,,,,,,,
"Phitsanulok, Thailand",,,,,,,,,,,,,
"Western, The Gambia",,,,,,,,,,,,,
"Buryatiya, Respublika, Russia",,,,,,,,,,,,,
"Ninh Bình, Vietnam",,,,,,,,,,,,,
"Réunion, France",,,,,,,,,,,,,
"Nay Pyi Taw, Myanmar",,,,,,,,,,,,,
"Sucre, Venezuela",,,,,,,,,,,,,
"Mascara, Algeria",,,,,,,,,,,,,
"Opolskie, Poland",,,,,,,,,,,,,
"Centre-Sud, Burkina Faso",,,,,,,,,,,,,
"Ash Shamālīyah, Sudan",,,,,,,,,,,,,
"Zomba, Malawi",,,,,,,,,,,,,
"Ad Dawḩah, Qatar",,,,,,,,,,,,,
"H̱efa, Israel",,,,,,,,,,,,,
"Al Jafārah, Libya",,,,,,,,,,,,,
"Trà Vinh, Vietnam",,,,,,,,,,,,,
"Likouala, Congo",,,,,,,,,,,,,
"Sakon Nakhon, Thailand",,,,,,,,,,,,,
"Vĩnh Phúc, Vietnam",,,,,,,,,,,,,
"Eskişehir, Turkey",,,,,,,,,,,,,
"Quetzaltenango, Guatemala",,,,,,,,,,,,,
"Los Ríos, Ecuador",,,,,,,,,,,,,
"Melaka, Malaysia",,,,,,,,,,,,,
"San Martín, Peru",,,,,,,,,,,,,
"Smolenskaya oblast', Russia",,,,,,,,,,,,,
"Potosí, Bolivia",,,,,,,,,,,,,
"Banghāzī, Libya",,,,,,,,,,,,,
"Thyolo, Malawi",,,,,,,,,,,,,
"Sakha, Respublika, Russia",,,,,,,,,,,,,
"Plateau Central, Burkina Faso",,,,,,,,,,,,,
"Nord-Ouest, Haiti",,,,,,,,,,,,,
"Kasungu, Malawi",,,,,,,,,,,,,
"Risaralda, Colombia",,,,,,,,,,,,,
"Zambales, Philippines",,,,,,,,,,,,,
"Kayanza, Burundi",,,,,,,,,,,,,
"Dedza, Malawi",,,,,,,,,,,,,
"Mordoviya, Respublika, Russia",,,,,,,,,,,,,
"Mubende, Uganda",,,,,,,,,,,,,
"North-Western, Zambia",,,,,,,,,,,,,
"Lūghūn al Gharbī, Chad",,,,,,,,,,,,,
"Navoiy, Uzbekistan",,,,,,,,,,,,,
"Al Muthanná, Iraq",,,,,,,,,,,,,
"Benguet, Philippines",,,,,,,,,,,,,
"Al Bayḑā’, Yemen",,,,,,,,,,,,,
"Rayong, Thailand",,,,,,,,,,,,,
"Al Farwānīyah, Kuwait",,,,,,,,,,,,,
"Toshkent (City), Uzbekistan",,,,,,,,,,,,,
"Suphan Buri, Thailand",,,,,,,,,,,,,
"Janūb Kurdufān, Sudan",,,,,,,,,,,,,
"Zaire, Angola",,,,,,,,,,,,,
"Barinas, Venezuela",,,,,,,,,,,,,
"Qāsh-Barkah, Eritrea",,,,,,,,,,,,,
"Bạc Liêu, Vietnam",,,,,,,,,,,,,
"Matebeleland North, Zimbabwe",,,,,,,,,,,,,
"Kirovohradska oblast, Ukraine",,,,,,,,,,,,,
"Setúbal, Portugal",,,,,,,,,,,,,
"Meta, Colombia",,,,,,,,,,,,,
"Al ‘Āşimah, Kuwait",,,,,,,,,,,,,
"Atacora, Benin",,,,,,,,,,,,,
"Tbong Khmum [Tbong Khmŭm], Cambodia",,,,,,,,,,,,,
"Khorāsān-e Shomālī, Iran",,,,,,,,,,,,,
"Menabe, Madagascar",,,,,,,,,,,,,
"Portuguesa, Venezuela",,,,,,,,,,,,,
"Relizane, Algeria",,,,,,,,,,,,,
"Médéa, Algeria",,,,,,,,,,,,,
"Busia, Kenya",,,,,,,,,,,,,
"Zanjān, Iran",,,,,,,,,,,,,
"Nakhon Sawan, Thailand",,,,,,,,,,,,,
"Bādghīs, Afghanistan",,,,,,,,,,,,,
"Phú Yên, Vietnam",,,,,,,,,,,,,
"Caldas, Colombia",,,,,,,,,,,,,
"Umbria, Italy",,,,,,,,,,,,,
"Kwale, Kenya",,,,,,,,,,,,,
"South, Cameroon",,,,,,,,,,,,,
"Acre, Brazil",,,,,,,,,,,,,
"Kalasin, Thailand",,,,,,,,,,,,,
"Māndūl, Chad",,,,,,,,,,,,,
"Azuay, Ecuador",,,,,,,,,,,,,
"Sorsogon, Philippines",,,,,,,,,,,,,
"Hà Nam, Vietnam",,,,,,,,,,,,,
"Ouargla, Algeria",,,,,,,,,,,,,
"Aqtöbe oblysy, Kazakhstan",,,,,,,,,,,,,
"South Dakota, USA",0.02424108438498161,0.6935895888760945,9.059507546259988,0.6996132708220787,2.8896891126396147,0.5561682119668376,41.277598397620906,0.032918784616998265,116.53995728570808,0.2101892390808745,0.4737827937735083,0.8696882445241628,0.9794443847025931
"Mjini Magharibi, Tanzania",,,,,,,,,,,,,
"Sud-Ouest, Burkina Faso",,,,,,,,,,,,,
"Bomet, Kenya",,,,,,,,,,,,,
"Surin, Thailand",,,,,,,,,,,,,
"Mardin, Turkey",,,,,,,,,,,,,
"Aqmola oblysy, Kazakhstan",,,,,,,,,,,,,
"Wakayama, Japan",,,,,,,,,,,,,
"Diffa, Niger",,,,,,,,,,,,,
"Quảng Bình, Vietnam",,,,,,,,,,,,,
"Parwān, Afghanistan",,,,,,,,,,,,,
"Samar, Philippines",,,,,,,,,,,,,
"Huánuco, Peru",,,,,,,,,,,,,
"Amapá, Brazil",,,,,,,,,,,,,
"Prey Veaeng [Prey Vêng], Cambodia",,,,,,,,,,,,,
"Ngozi, Burundi",,,,,,,,,,,,,
"Jubbada Hoose, Somalia",,,,,,,,,,,,,
"Njombe, Tanzania",,,,,,,,,,,,,
"Tambacounda, Senegal",,,,,,,,,,,,,
"Coquimbo, Chile",,,,,,,,,,,,,
"Zamboanga City, Philippines",,,,,,,,,,,,,
"Al ‘Āşimah, Bahrain",,,,,,,,,,,,,
"Shimālī al Baḩrī al Aḩmar, Eritrea",,,,,,,,,,,,,
"Nabeul, Tunisia",,,,,,,,,,,,,
"Kasese, Uganda",,,,,,,,,,,,,
"Centrale, Togo",,,,,,,,,,,,,
"Centre, Haiti",,,,,,,,,,,,,
"Ar Raqqah, Syria",,,,,,,,,,,,,
"Bouira, Algeria",,,,,,,,,,,,,
"Alto Paraná, Paraguay",,,,,,,,,,,,,
"Tānjīlī, Chad",,,,,,,,,,,,,
