longname,White %,White % (2010),White % (2000),Hispanic %,Hispanic % (2010),Hispanic % (2000),Black %,Black % (2010),Black % (2000),Asian %,Asian % (2010),Asian % (2000),Native %,Native % (2010),Native % (2000),Hawaiian / PI %,Hawaiian / PI % (2010),Hawaiian / PI % (2000),Other / Mixed %,Other / Mixed % (2010),Other / Mixed % (2000),Racial Homogeneity (2000) %,Racial Homogeneity Change (2000-2020) %,Racial Homogeneity (2010) %,Racial Homogeneity Change (2010-2020) %,Racial Homogeneity %,Segregation (2000) %,Segregation Change (2000-2020) %,Segregation (2010) %,Segregation Change (2010-2020) %,Segregation %,Mean Local Segregation (2000) %,Mean Local Segregation Change (2000-2020) %,Mean Local Segregation (2010) %,Mean Local Segregation Change (2010-2020) %,Mean Local Segregation %
"Nyandarua, Kenya",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sud-Est, Haiti",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sidi Bel Abbès, Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kôti, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yumbe, Uganda",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Warrap, South Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Esmeraldas, Ecuador",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Semnān, Iran",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Abyan, Yemen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nur-Sultan, Kazakhstan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Djibouti, Djibouti",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Donga, Benin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Al Jawf, Yemen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Al Baţḩā’, Chad",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Erevan, Armenia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bremen, Germany",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuyên Quang, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Murmanskaya oblast', Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Matam, Senegal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"West Pokot, Kenya",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ntcheu, Malawi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bujumbura Rural, Burundi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Matanzas, Cuba",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Plateau, Benin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Afyonkarahisar, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wardak, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bāmyān, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sivas, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Timiş, Romania",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"District of Columbia, USA",0.3796400776234913,0.34810991195211044,0.27826181202844535,0.11262222944181284,0.09098780491858312,0.07857787163225206,0.40903895968277637,0.5003141006252099,0.5944927313283593,0.04814048807655602,0.03459760219903676,0.02628993573920887,0.001852115066093096,0.002197042468398818,0.0022271014117795133,0.0005061771010700786,0.00035897214309693246,0.00047723601680989573,0.04819995300820036,0.023434565693564096,0.019673311843144935,0.7067577937201536,-0.18587703033725156,0.6323485162430118,-0.11146775286010979,0.520880763382902,0.4783098203739663,-0.19191313779912023,0.40573344790137805,-0.11933676532653198,0.2863966825748461,0.24531567734666368,-0.05861126493330143,0.22931077043105813,-0.04260635801769588,0.18670441241336225
"Cibao Nordeste, Dominican Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Žilinský kraj, Slovakia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cluj, Romania",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"El Oro, Ecuador",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Laghmān, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hòa Bình, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Niamey, Niger",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kouilou, Congo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Aargau, Switzerland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kohgīlūyeh va Bowyer Aḩmad, Iran",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Banjul, The Gambia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trujillo, Venezuela",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Agadez, Niger",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lào Cai, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Vihiga, Kenya",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Itapúa, Paraguay",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yuma, Dominican Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Plovdiv, Bulgaria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nyamira, Kenya",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ziguinchor, Senegal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nitriansky kraj, Slovakia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bioko Norte, Equatorial Guinea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adıyaman, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Aklan, Philippines",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Severnaya Osetiya-Alaniya, Respublika, Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Camarines Norte, Philippines",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fryslân, Netherlands",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"As Suways, Egypt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oslo, Norway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antique, Philippines",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Higuamo, Dominican Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ilocos Norte, Philippines",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ordu, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Banskobystrický kraj, Slovakia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bari, Somalia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enga, Papua New Guinea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Simane, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tororo, Uganda",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cibitoke, Burundi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Neuquén, Argentina",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Davao Oriental, Philippines",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Isingiro, Uganda",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Constanţa, Romania",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Harjumaa, Estonia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Borsod-Abaúj-Zemplén, Hungary",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Surigao del Sur, Philippines",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mbarara, Uganda",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Al Aḩmadī, Kuwait",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ruyigi, Burundi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mudug, Somalia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kampong Thum [Kâmpóng Thum], Cambodia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chubut, Argentina",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Batman, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Prachin Buri, Thailand",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sikkim, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mariy El, Respublika, Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maţrūḩ, Egypt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bongolava, Madagascar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Elazığ, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Vermont, USA",0.8913419745118927,0.9432416580499678,0.9615668301177012,0.02411028777146234,0.014715776789410011,0.009041552702691602,0.013450069590775141,0.009497812930002573,0.004798396701410279,0.017813683334758842,0.012585441161664187,0.008476455658773379,0.003085320622973509,0.0032330599961964,0.003819333218342656,0.00026436719047656074,0.00022374117620736333,0.00019712687578542738,0.049934296977660976,0.01650250989655167,0.012100304725295484,0.9294602795768443,-0.1085821035112069,0.8980386061386506,-0.07716043007301321,0.8208781760656374,0.05968577782267851,0.05306475967375258,0.06935991106255811,0.04339062643387298,0.11275053749643109,0.0041528322122517235,0.01665370626554131,0.00697133310917933,0.013835205368613704,0.020806538477793034
"Yaracuy, Venezuela",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Aveiro, Portugal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Iganga, Uganda",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wasaţ Dārfūr, Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jowzjān, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chuquisaca, Bolivia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dolj, Romania",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rīga, Latvia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Caaguazú, Paraguay",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Madang, Papua New Guinea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Makamba, Burundi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kríti, Greece",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Conakry, Guinea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Al Buḩayrah, Chad",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Casanare, Colombia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hela, Papua New Guinea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Unity, South Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kunaṟ, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Quảng Trị, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Raymah, Yemen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sukhothai, Thailand",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ağrı, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bratislavský kraj, Slovakia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kostromskaya oblast', Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Savannah, Ghana",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mbale, Uganda",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bizerte, Tunisia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antofagasta, Chile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kairouan, Tunisia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Monastir, Tunisia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jihočeský kraj, Czech Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oruro, Bolivia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Suchitepéquez, Guatemala",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yoro, Honduras",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North East, Ghana",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chanthaburi, Thailand",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Navarra, Comunidad Foral de, Spain",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Vestland, Norway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Asunción, Paraguay",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Narathiwat, Thailand",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Al Mafraq, Jordan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tarija, Bolivia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mayuge, Uganda",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kampot [Kâmpôt], Cambodia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nimba, Liberia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kāpīsā, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Western Equatoria, South Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Şırnak, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kütahya, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Olomoucký kraj, Czech Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Canterbury, New Zealand",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Suceava, Romania",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Guelma, Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambēla Hizboch, Ethiopia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gaza, State of Palestine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Paktīkā, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kamuli, Uganda",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ninh Thuận, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mindoro Occidental, Philippines",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lunda-Sul, Angola",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Panamá Oest, Panama",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Quindío, Colombia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chimbu, Papua New Guinea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Karuzi, Burundi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jiwaka, Papua New Guinea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ḩā'il, Saudi Arabia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Anatolikí Makedonía kai Thráki, Greece",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kirinyaga, Kenya",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pskovskaya oblast', Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Argeş, Romania",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Formosa, Argentina",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lakes, South Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ntungamo, Uganda",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sīlā, Chad",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Salima, Malawi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dāykundī, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trenčiansky kraj, Slovakia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nordjylland, Denmark",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Batys Qazaqstan oblysy, Kazakhstan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sa Kaeo, Thailand",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Loei, Thailand",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kon Tum, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Saint Andrew, Jamaica",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Çorum, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chişinău, Moldova",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ouham-Pendé, Central African Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Comayagua, Honduras",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Totonicapán, Guatemala",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Matagalpa, Nicaragua",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Çanakkale, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Roraima, Brazil",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Olancho, Honduras",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lōgar, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adrar, Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hodh ech Chargui, Mauritania",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tungurahua, Ecuador",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bacău, Romania",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Osmaniye, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hajdú-Bihar, Hungary",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kareliya, Respublika, Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wyoming, USA",0.8141859856358055,0.8585016633399867,0.8886492419731784,0.10235918807456344,0.08912131292969616,0.06413559019972377,0.008208358830963281,0.007719671767575959,0.007096248951966658,0.008731890904236969,0.007591927256597916,0.0054072444925088396,0.020422951507408325,0.020907518296739855,0.02073384611022678,0.0008477059067246135,0.000647593701485917,0.0005346488936413235,0.04524391914029793,0.015510312707917499,0.013443179378754187,0.8310527053290895,-0.11000527732510534,0.7878999755981569,-0.0668525475941728,0.7210474280039841,0.17723227164370053,-0.03831205376230423,0.16550500442524926,-0.026584786543852962,0.1389202178813963,0.019037579860085606,0.0072636239190824944,0.02338328546453284,0.002917918314635261,0.0263012037791681
"Pinar del Río, Cuba",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Novgorodskaya oblast', Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Plzeňský kraj, Czech Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tottori, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Canelones, Uruguay",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ihorombe, Madagascar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connaught, Ireland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Atlántida, Honduras",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Szabolcs-Szatmár-Bereg, Hungary",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rutana, Burundi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bihor, Romania",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bulawayo, Zimbabwe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pattani, Thailand",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Groningen, Netherlands",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Macao, China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chikwawa, Malawi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kärnten, Austria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"East Sepik, Papua New Guinea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kyenjojo, Uganda",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sédhiou, Senegal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Luwero, Uganda",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Zlínský kraj, Czech Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trnavský kraj, Slovakia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nueva Esparta, Venezuela",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kamwenge, Uganda",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hiiraan, Somalia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Saint Catherine, Jamaica",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nabatîyé, Lebanon",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ahafo, Ghana",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Santa Ana, El Salvador",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hậu Giang, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Salzburg, Austria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cartago, Costa Rica",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wellington, New Zealand",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kauno apskritis, Lithuania",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sololá, Guatemala",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tasmania, Australia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nakhon Phanom, Thailand",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cantabria, Spain",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Khakasiya, Respublika, Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pelopónnisos, Greece",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tokat, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Grande'Anse, Haiti",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Costa Caribe Norte, Nicaragua",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nong Bua Lam Phu, Thailand",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Souk Ahras, Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trang, Thailand",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Az Zāwiyah, Libya",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jinotega, Nicaragua",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mureş, Romania",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Las Tunas, Cuba",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Braşov, Romania",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Samangān, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cao Bằng, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Laikipia, Kenya",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jinja, Uganda",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kānim, Chad",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Eastern Samar, Philippines",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maseru, Lesotho",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Královéhradecký kraj, Czech Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yamalo-Nenentskiy avtonomnyy okrug, Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Uruzgān, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Santa Bárbara, Honduras",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Caquetá, Colombia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Phatthalung, Thailand",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
