longname,Citizen by Birth %,Citizen by Naturalization %,Non-citizen %,Born outside US %,Born in us outside state %,Born in state of residence %,Only English at Home %,Spanish at Home %,Other at Home %
"Isikawa, Japan",,,,,,,,,
"Narok, Kenya",,,,,,,,,
"Bangui, Central African Republic",,,,,,,,,
"Rivnenska oblast, Ukraine",,,,,,,,,
"Osh, Kyrgyzstan",,,,,,,,,
"Ôita, Japan",,,,,,,,,
"Samut Sakhon, Thailand",,,,,,,,,
"Aydin, Turkey",,,,,,,,,
"Iringa, Tanzania",,,,,,,,,
"Huila, Colombia",,,,,,,,,
"Moravskoslezský kraj, Czech Republic",,,,,,,,,
"Shabeellaha Dhexe, Somalia",,,,,,,,,
"Pool, Congo",,,,,,,,,
"Lūghūn ash Sharqī, Chad",,,,,,,,,
"Alaotra Mangoro, Madagascar",,,,,,,,,
"Tekirdağ, Turkey",,,,,,,,,
"Maule, Chile",,,,,,,,,
"Siem Reab [Siĕmréab], Cambodia",,,,,,,,,
"Lipetskaya oblast', Russia",,,,,,,,,
"Western, Zambia",,,,,,,,,
"Thái Nguyên, Vietnam",,,,,,,,,
"Cesar, Colombia",,,,,,,,,
"Homa Bay, Kenya",,,,,,,,,
"Mykolaivska oblast, Ukraine",,,,,,,,,
"Masbate, Philippines",,,,,,,,,
"Saskatchewan, Canada",,,,,,,,,
"Būshehr, Iran",,,,,,,,,
"Tizi Ouzou, Algeria",,,,,,,,,
"Kericho, Kenya",,,,,,,,,
"Alajuela, Costa Rica",,,,,,,,,
"Skikda, Algeria",,,,,,,,,
"Đà Nẵng, Vietnam",,,,,,,,,
"Bono, Ghana",,,,,,,,,
"Ancash, Peru",,,,,,,,,
"Upper East, Ghana",,,,,,,,,
"Central Singapore, Singapore",,,,,,,,,
"Sơn La, Vietnam",,,,,,,,,
"Androy, Madagascar",,,,,,,,,
"Zhambyl oblysy, Kazakhstan",,,,,,,,,
"Saint-Louis, Senegal",,,,,,,,,
"Terengganu, Malaysia",,,,,,,,,
"Corrientes, Argentina",,,,,,,,,
"Trans Nzoia, Kenya",,,,,,,,,
"Qazvīn, Iran",,,,,,,,,
"Bắc Ninh, Vietnam",,,,,,,,,
"Turkana, Kenya",,,,,,,,,
"'Adan, Yemen",,,,,,,,,
"Ryazanskaya oblast', Russia",,,,,,,,,
"Limburg, Netherlands",,,,,,,,,
"Tiaret, Algeria",,,,,,,,,
"Zabaykal'skiy kray, Russia",,,,,,,,,
"Migori, Kenya",,,,,,,,,
"Miyazaki, Japan",,,,,,,,,
"Loreto, Peru",,,,,,,,,
"Vologodskaya oblast', Russia",,,,,,,,,
"Yamagata, Japan",,,,,,,,,
"Rhode Island, USA",0.8575093680672875,0.0805392578527711,0.06195137407994133,0.14249063193271216,0.2978257240052875,0.5596836440620002,0.7760082191316127,0.12682617032152213,0.09716561054686522
"Constantine, Algeria",,,,,,,,,
"Sava, Madagascar",,,,,,,,,
"Māyū Kībbī ash Sharqī, Chad",,,,,,,,,
"Ḩawallī, Kuwait",,,,,,,,,
"Bono East, Ghana",,,,,,,,,
"Şā‘dah, Yemen",,,,,,,,,
"Thừa Thiên-Huế, Vietnam",,,,,,,,,
"Montana, USA",0.9781433387323305,0.01237038232691207,0.009486278940757471,0.021856661267669213,0.4446259571160073,0.5335173816163236,0.9600407620979307,0.0142932669819148,0.025665970920154504
"Kurskaya oblast', Russia",,,,,,,,,
"La Guajira, Colombia",,,,,,,,,
"Uíge, Angola",,,,,,,,,
"Makueni, Kenya",,,,,,,,,
"La Araucanía, Chile",,,,,,,,,
"Louga, Senegal",,,,,,,,,
"Diana, Madagascar",,,,,,,,,
"Denizli, Turkey",,,,,,,,,
"Negeri Sembilan, Malaysia",,,,,,,,,
"Sfax, Tunisia",,,,,,,,,
"Los Lagos, Chile",,,,,,,,,
"Republika Srpska, Bosnia and Herzegovina",,,,,,,,,
"Viangchan, Laos",,,,,,,,,
"Santiago de Cuba, Cuba",,,,,,,,,
"Sakarya, Turkey",,,,,,,,,
"Qom, Iran",,,,,,,,,
"Mahilioŭskaja voblasć, Belarus",,,,,,,,,
"Ulsan-gwangyeoksi, South Korea",,,,,,,,,
"Arkhangel'skaya oblast', Russia",,,,,,,,,
"Sultan Kudarat, Philippines",,,,,,,,,
"Al Lādhiqīyah, Syria",,,,,,,,,
"Kaolack, Senegal",,,,,,,,,
"Ghōr, Afghanistan",,,,,,,,,
"Maguindanao, Philippines",,,,,,,,,
"Sumska oblast, Ukraine",,,,,,,,,
"Hrodzienskaja voblasć, Belarus",,,,,,,,,
"Zanzan, Ivory Coast",,,,,,,,,
"Savannakhét, Laos",,,,,,,,,
"Muğla, Turkey",,,,,,,,,
"Toyama, Japan",,,,,,,,,
"Ternopilska oblast, Ukraine",,,,,,,,,
"Kaluzhskaya oblast', Russia",,,,,,,,,
"Khōst, Afghanistan",,,,,,,,,
"Trentino-Alto Adige, Italy",,,,,,,,,
"Holguín, Cuba",,,,,,,,,
"Thessalía, Greece",,,,,,,,,
"Lindi, Tanzania",,,,,,,,,
"Roi Et, Thailand",,,,,,,,,
"Tambovskaya oblast', Russia",,,,,,,,,
"Murang'a, Kenya",,,,,,,,,
"Lubuskie, Poland",,,,,,,,,
"Udon Thani, Thailand",,,,,,,,,
"Khersonska oblast, Ukraine",,,,,,,,,
"Astrakhanskaya oblast', Russia",,,,,,,,,
"Gilgit-Baltistan, Pakistan",,,,,,,,,
"Muyinga, Burundi",,,,,,,,,
"Darٰā, Syria",,,,,,,,,
"Monagas, Venezuela",,,,,,,,,
"Bay, Somalia",,,,,,,,,
"Chahār Maḩāl va Bakhtīārī, Iran",,,,,,,,,
"Surat Thani, Thailand",,,,,,,,,
"Lunda-Norte, Angola",,,,,,,,,
"Woroba, Ivory Coast",,,,,,,,,
"Estuaire, Gabon",,,,,,,,,
"Fatick, Senegal",,,,,,,,,
"Upper Nile, South Sudan",,,,,,,,,
"Tombouctou, Mali",,,,,,,,,
"Phú Thọ, Vietnam",,,,,,,,,
"Bern, Switzerland",,,,,,,,,
"Tomskaya oblast', Russia",,,,,,,,,
"Ar Rayyān, Qatar",,,,,,,,,
"Cascades, Burkina Faso",,,,,,,,,
"Mostaganem, Algeria",,,,,,,,,
"Nandi, Kenya",,,,,,,,,
"Asturias, Principado de, Spain",,,,,,,,,
"Volynska oblast, Ukraine",,,,,,,,,
"Chandigarh, India",,,,,,,,,
"Mindoro Oriental, Philippines",,,,,,,,,
"Nakhon Pathom, Thailand",,,,,,,,,
"Lop Buri, Thailand",,,,,,,,,
"Yerushalayim, Israel",,,,,,,,,
"Uturu paḷāta, Sri Lanka",,,,,,,,,
"Bujumbura Mairie, Burundi",,,,,,,,,
"Gitega, Burundi",,,,,,,,,
"Zou, Benin",,,,,,,,,
"Aşgabat, Turkmenistan",,,,,,,,,
"Béjaïa, Algeria",,,,,,,,,
"Otdar Mean Chey [Ŏtdâr Méan Choăy], Cambodia",,,,,,,,,
"Kaliningradskaya oblast', Russia",,,,,,,,,
"Libertador General Bernardo O'Higgins, Chile",,,,,,,,,
"Saarland, Germany",,,,,,,,,
"Santiago del Estero, Argentina",,,,,,,,,
"Al Balqā’, Jordan",,,,,,,,,
"Tabūk, Saudi Arabia",,,,,,,,,
"Delaware, USA",0.9036103620512045,0.05094030934584734,0.04544932860294822,0.09638963794879593,0.46202625845147655,0.4415841035997275,0.8628261677708585,0.0716212700719643,0.06555256215717717
"Akita, Japan",,,,,,,,,
"Biskra, Algeria",,,,,,,,,
"South East, Singapore",,,,,,,,,
"East, Cameroon",,,,,,,,,
"Baja California Sur, Mexico",,,,,,,,,
"Lima, Peru",,,,,,,,,
"Aïn Defla, Algeria",,,,,,,,,
"L'Ariana, Tunisia",,,,,,,,,
"Tiranë, Albania",,,,,,,,,
"Yazd, Iran",,,,,,,,,
"Siaya, Kenya",,,,,,,,,
"Extremadura, Spain",,,,,,,,,
"Kara, Togo",,,,,,,,,
"Kagawa, Japan",,,,,,,,,
"Muchinga, Zambia",,,,,,,,,
"Kirundo, Burundi",,,,,,,,,
"Falcón, Venezuela",,,,,,,,,
"Nova Scotia, Canada",,,,,,,,,
"Ivanovskaya oblast', Russia",,,,,,,,,
"Campeche, Mexico",,,,,,,,,
"Phitsanulok, Thailand",,,,,,,,,
"Western, The Gambia",,,,,,,,,
"Buryatiya, Respublika, Russia",,,,,,,,,
"Ninh Bình, Vietnam",,,,,,,,,
"Réunion, France",,,,,,,,,
"Nay Pyi Taw, Myanmar",,,,,,,,,
"Sucre, Venezuela",,,,,,,,,
"Mascara, Algeria",,,,,,,,,
"Opolskie, Poland",,,,,,,,,
"Centre-Sud, Burkina Faso",,,,,,,,,
"Ash Shamālīyah, Sudan",,,,,,,,,
"Zomba, Malawi",,,,,,,,,
"Ad Dawḩah, Qatar",,,,,,,,,
"H̱efa, Israel",,,,,,,,,
"Al Jafārah, Libya",,,,,,,,,
"Trà Vinh, Vietnam",,,,,,,,,
"Likouala, Congo",,,,,,,,,
"Sakon Nakhon, Thailand",,,,,,,,,
"Vĩnh Phúc, Vietnam",,,,,,,,,
"Eskişehir, Turkey",,,,,,,,,
"Quetzaltenango, Guatemala",,,,,,,,,
"Los Ríos, Ecuador",,,,,,,,,
"Melaka, Malaysia",,,,,,,,,
"San Martín, Peru",,,,,,,,,
"Smolenskaya oblast', Russia",,,,,,,,,
"Potosí, Bolivia",,,,,,,,,
"Banghāzī, Libya",,,,,,,,,
"Thyolo, Malawi",,,,,,,,,
"Sakha, Respublika, Russia",,,,,,,,,
"Plateau Central, Burkina Faso",,,,,,,,,
"Nord-Ouest, Haiti",,,,,,,,,
"Kasungu, Malawi",,,,,,,,,
"Risaralda, Colombia",,,,,,,,,
"Zambales, Philippines",,,,,,,,,
"Kayanza, Burundi",,,,,,,,,
"Dedza, Malawi",,,,,,,,,
"Mordoviya, Respublika, Russia",,,,,,,,,
"Mubende, Uganda",,,,,,,,,
"North-Western, Zambia",,,,,,,,,
"Lūghūn al Gharbī, Chad",,,,,,,,,
"Navoiy, Uzbekistan",,,,,,,,,
"Al Muthanná, Iraq",,,,,,,,,
"Benguet, Philippines",,,,,,,,,
"Al Bayḑā’, Yemen",,,,,,,,,
"Rayong, Thailand",,,,,,,,,
"Al Farwānīyah, Kuwait",,,,,,,,,
"Toshkent (City), Uzbekistan",,,,,,,,,
"Suphan Buri, Thailand",,,,,,,,,
"Janūb Kurdufān, Sudan",,,,,,,,,
"Zaire, Angola",,,,,,,,,
"Barinas, Venezuela",,,,,,,,,
"Qāsh-Barkah, Eritrea",,,,,,,,,
"Bạc Liêu, Vietnam",,,,,,,,,
"Matebeleland North, Zimbabwe",,,,,,,,,
"Kirovohradska oblast, Ukraine",,,,,,,,,
"Setúbal, Portugal",,,,,,,,,
"Meta, Colombia",,,,,,,,,
"Al ‘Āşimah, Kuwait",,,,,,,,,
"Atacora, Benin",,,,,,,,,
"Tbong Khmum [Tbong Khmŭm], Cambodia",,,,,,,,,
"Khorāsān-e Shomālī, Iran",,,,,,,,,
"Menabe, Madagascar",,,,,,,,,
"Portuguesa, Venezuela",,,,,,,,,
"Relizane, Algeria",,,,,,,,,
"Médéa, Algeria",,,,,,,,,
"Busia, Kenya",,,,,,,,,
"Zanjān, Iran",,,,,,,,,
"Nakhon Sawan, Thailand",,,,,,,,,
"Bādghīs, Afghanistan",,,,,,,,,
"Phú Yên, Vietnam",,,,,,,,,
"Caldas, Colombia",,,,,,,,,
"Umbria, Italy",,,,,,,,,
"Kwale, Kenya",,,,,,,,,
"South, Cameroon",,,,,,,,,
"Acre, Brazil",,,,,,,,,
"Kalasin, Thailand",,,,,,,,,
"Māndūl, Chad",,,,,,,,,
"Azuay, Ecuador",,,,,,,,,
"Sorsogon, Philippines",,,,,,,,,
"Hà Nam, Vietnam",,,,,,,,,
"Ouargla, Algeria",,,,,,,,,
"Aqtöbe oblysy, Kazakhstan",,,,,,,,,
"South Dakota, USA",0.9617763967407014,0.015667084379979525,0.022556518879319178,0.03822360325929876,0.3266317753193732,0.6351446214213281,0.936191922865027,0.02162975358985754,0.042178323545115526
"Mjini Magharibi, Tanzania",,,,,,,,,
"Sud-Ouest, Burkina Faso",,,,,,,,,
"Bomet, Kenya",,,,,,,,,
"Surin, Thailand",,,,,,,,,
"Mardin, Turkey",,,,,,,,,
"Aqmola oblysy, Kazakhstan",,,,,,,,,
"Wakayama, Japan",,,,,,,,,
"Diffa, Niger",,,,,,,,,
"Quảng Bình, Vietnam",,,,,,,,,
"Parwān, Afghanistan",,,,,,,,,
"Samar, Philippines",,,,,,,,,
"Huánuco, Peru",,,,,,,,,
"Amapá, Brazil",,,,,,,,,
"Prey Veaeng [Prey Vêng], Cambodia",,,,,,,,,
"Ngozi, Burundi",,,,,,,,,
"Jubbada Hoose, Somalia",,,,,,,,,
"Njombe, Tanzania",,,,,,,,,
"Tambacounda, Senegal",,,,,,,,,
"Coquimbo, Chile",,,,,,,,,
"Zamboanga City, Philippines",,,,,,,,,
"Al ‘Āşimah, Bahrain",,,,,,,,,
"Shimālī al Baḩrī al Aḩmar, Eritrea",,,,,,,,,
"Nabeul, Tunisia",,,,,,,,,
"Kasese, Uganda",,,,,,,,,
"Centrale, Togo",,,,,,,,,
"Centre, Haiti",,,,,,,,,
"Ar Raqqah, Syria",,,,,,,,,
"Bouira, Algeria",,,,,,,,,
"Alto Paraná, Paraguay",,,,,,,,,
"Tānjīlī, Chad",,,,,,,,,
"Phra Nakhon Si Ayutthaya, Thailand",,,,,,,,,
"La Union, Philippines",,,,,,,,,
"Si sa ket, Thailand",,,,,,,,,
"Champasak, Laos",,,,,,,,,
"Mila, Algeria",,,,,,,,,
"Sucre, Colombia",,,,,,,,,
"Jijel, Algeria",,,,,,,,,
"Kabardino-Balkarskaya Respublika, Russia",,,,,,,,,
"Sud, Haiti",,,,,,,,,
"Taakaev [Takêv], Cambodia",,,,,,,,,
"Qostanay oblysy, Kazakhstan",,,,,,,,,
"Granma, Cuba",,,,,,,,,
"Petén, Guatemala",,,,,,,,,
"Davao de Oro, Philippines",,,,,,,,,
"Vilniaus apskritis, Lithuania",,,,,,,,,
"Mamou, Guinea",,,,,,,,,
"Prešovský kraj, Slovakia",,,,,,,,,
"Katavi, Tanzania",,,,,,,,,
"Saga, Japan",,,,,,,,,
"Paktiyā, Afghanistan",,,,,,,,,
"Agusan del Sur, Philippines",,,,,,,,,
"Phetchabun, Thailand",,,,,,,,,
"Saraburi, Thailand",,,,,,,,,
"Collines, Benin",,,,,,,,,
"Chüy, Kyrgyzstan",,,,,,,,,
"Shārī al Awsaṭ, Chad",,,,,,,,,
"Western North, Ghana",,,,,,,,,
"Kamphaeng Phet, Thailand",,,,,,,,,
"Ica, Peru",,,,,,,,,
"Ahal, Turkmenistan",,,,,,,,,
"Gharb Dārfūr, Sudan",,,,,,,,,
"Bataan, Philippines",,,,,,,,,
"Vaud, Switzerland",,,,,,,,,
"Yamanasi, Japan",,,,,,,,,
"Kolda, Senegal",,,,,,,,,
"Oum el Bouaghi, Algeria",,,,,,,,,
"Matebeleland South, Zimbabwe",,,,,,,,,
"Shamāl al Bāţinah, Oman",,,,,,,,,
"Upper West, Ghana",,,,,,,,,
"Al Janūbī, Eritrea",,,,,,,,,
"Košický kraj, Slovakia",,,,,,,,,
"Gao, Mali",,,,,,,,,
"Capiz, Philippines",,,,,,,,,
"Shārī Bāqirmī, Chad",,,,,,,,,
"Sirdaryo, Uzbekistan",,,,,,,,,
"Phuket, Thailand",,,,,,,,,
"Litoral, Equatorial Guinea",,,,,,,,,
"Chaiyaphum, Thailand",,,,,,,,,
"Liban-Sud, Lebanon",,,,,,,,,
"Ḥajjar Lamīs, Chad",,,,,,,,,
"Kurganskaya oblast', Russia",,,,,,,,,
"Northern Samar, Philippines",,,,,,,,,
"Agusan del Norte, Philippines",,,,,,,,,
"Kanchanaburi, Thailand",,,,,,,,,
"Colima, Mexico",,,,,,,,,
"Banteay Mean Choăy [Bântéay Méanchey], Cambodia",,,,,,,,,
"Ústecký kraj, Czech Republic",,,,,,,,,
"El Oued, Algeria",,,,,,,,,
"Al Maḩwīt, Yemen",,,,,,,,,
"Tbilisi, Georgia",,,,,,,,,
"Sjælland, Denmark",,,,,,,,,
"Māyū Kībbī al Gharbī, Chad",,,,,,,,,
"Lampang, Thailand",,,,,,,,,
"Bordj Bou Arréridj, Algeria",,,,,,,,,
"Mulanje, Malawi",,,,,,,,,
"Ryanggang-do [Ryangkangto], North Korea",,,,,,,,,
"Kampong Spueu [Kâmpóng Spœ], Cambodia",,,,,,,,,
"Ţarābulus, Libya",,,,,,,,,
"Eastern Highlands, Papua New Guinea",,,,,,,,,
"Malatya, Turkey",,,,,,,,,
"Mérida, Venezuela",,,,,,,,,
"Sousse, Tunisia",,,,,,,,,
"Qīrā, Chad",,,,,,,,,
"Farāh, Afghanistan",,,,,,,,,
"Morobe, Papua New Guinea",,,,,,,,,
"Soltüstik Qazaqstan oblysy, Kazakhstan",,,,,,,,,
"Hukui, Japan",,,,,,,,,
"Qyzylorda oblysy, Kazakhstan",,,,,,,,,
"Grad Zagreb, Croatia",,,,,,,,,
"Amurskaya oblast', Russia",,,,,,,,,
"La Libertad, El Salvador",,,,,,,,,
"Hoima, Uganda",,,,,,,,,
"Chachoengsao, Thailand",,,,,,,,,
"Būr Sa‘īd, Egypt",,,,,,,,,
"Dowa, Malawi",,,,,,,,,
"North Dakota, USA",0.9560943291126237,0.018224382443503797,0.025681288443872446,0.043905670887374175,0.3331291881199102,0.6229651409927157,0.937024005882966,0.01927867639252814,0.043697317724505955
"Ilocos Sur, Philippines",,,,,,,,,
"Lanao del Sur, Philippines",,,,,,,,,
"Braga, Portugal",,,,,,,,,
"Anosy, Madagascar",,,,,,,,,
"Camagüey, Cuba",,,,,,,,,
"Annaba, Algeria",,,,,,,,,
"New Brunswick, Canada",,,,,,,,,
"Central, Botswana",,,,,,,,,
"Mangghystaū oblysy, Kazakhstan",,,,,,,,,
"Escuintla, Guatemala",,,,,,,,,
"Komi, Respublika, Russia",,,,,,,,,
"Erzurum, Turkey",,,,,,,,,
"Jujuy, Argentina",,,,,,,,,
"Pavlodar oblysy, Kazakhstan",,,,,,,,,
"Machinga, Malawi",,,,,,,,,
"Tirol, Austria",,,,,,,,,
"Cibao Sur, Dominican Republic",,,,,,,,,
"Kajiado, Kenya",,,,,,,,,
"Sarangani, Philippines",,,,,,,,,
"Ratchaburi, Thailand",,,,,,,,,
"Hebron, State of Palestine",,,,,,,,,
"Nyeri, Kenya",,,,,,,,,
"Tébessa, Algeria",,,,,,,,,
"Maha Sarakham, Thailand",,,,,,,,,
"San Juan, Argentina",,,,,,,,,
"Iaşi, Romania",,,,,,,,,
"Aḑ Ḑāli‘, Yemen",,,,,,,,,
"Shabwah, Yemen",,,,,,,,,
"Yên Bái, Vietnam",,,,,,,,,
"Chimaltenango, Guatemala",,,,,,,,,
"Mukono, Uganda",,,,,,,,,
"Villa Clara, Cuba",,,,,,,,,
"Embu, Kenya",,,,,,,,,
"Dādra and Nagar Haveli and Damān and Diu, India",,,,,,,,,
"Couffo, Benin",,,,,,,,,
"Liban-Nord, Lebanon",,,,,,,,,
"Oti, Ghana",,,,,,,,,
"Kalimantan Utara, Indonesia",,,,,,,,,
"Misamis Occidental, Philippines",,,,,,,,,
"Tokusima, Japan",,,,,,,,,
"Orlovskaya oblast', Russia",,,,,,,,,
"Guárico, Venezuela",,,,,,,,,
"Ţarţūs, Syria",,,,,,,,,
"Togdheer, Somalia",,,,,,,,,
"Kampong Chaam [Kâmpóng Cham], Cambodia",,,,,,,,,
"Ayacucho, Peru",,,,,,,,,
"Baringo, Kenya",,,,,,,,,
"Zamboanga Sibugay, Philippines",,,,,,,,,
"Mchinji, Malawi",,,,,,,,,
"Itasy, Madagascar",,,,,,,,,
"Arua, Uganda",,,,,,,,,
"Jerusalem, State of Palestine",,,,,,,,,
"Prahova, Romania",,,,,,,,,
"Laghouat, Algeria",,,,,,,,,
"Alaska, USA",0.9212850416727059,0.047287757432884235,0.0314272008944099,0.07871495832729455,0.4926768150103861,0.42860822666231935,0.8438970300818213,0.03450401380428609,0.12159895611389265
"Río Negro, Argentina",,,,,,,,,
"Southern Highlands, Papua New Guinea",,,,,,,,,
"Surigao del Norte, Philippines",,,,,,,,,
"Najrān, Saudi Arabia",,,,,,,,,
"Trabzon, Turkey",,,,,,,,,
"Lạng Sơn, Vietnam",,,,,,,,,
"Hà Giang, Vietnam",,,,,,,,,
"Namibe, Angola",,,,,,,,,
"Sar-e Pul, Afghanistan",,,,,,,,,
"Mono, Benin",,,,,,,,,
"Amoron'i Mania, Madagascar",,,,,,,,,
"Kaffrine, Senegal",,,,,,,,,
"Zonguldak, Turkey",,,,,,,,,
"Nyandarua, Kenya",,,,,,,,,
"Sud-Est, Haiti",,,,,,,,,
"Sidi Bel Abbès, Algeria",,,,,,,,,
"Kôti, Japan",,,,,,,,,
"Yumbe, Uganda",,,,,,,,,
"Warrap, South Sudan",,,,,,,,,
"Esmeraldas, Ecuador",,,,,,,,,
"Semnān, Iran",,,,,,,,,
"Abyan, Yemen",,,,,,,,,
"Nur-Sultan, Kazakhstan",,,,,,,,,
"Djibouti, Djibouti",,,,,,,,,
"Donga, Benin",,,,,,,,,
"Al Jawf, Yemen",,,,,,,,,
"Al Baţḩā’, Chad",,,,,,,,,
"Erevan, Armenia",,,,,,,,,
"Bremen, Germany",,,,,,,,,
"Tuyên Quang, Vietnam",,,,,,,,,
"Murmanskaya oblast', Russia",,,,,,,,,
"Matam, Senegal",,,,,,,,,
"West Pokot, Kenya",,,,,,,,,
"Ntcheu, Malawi",,,,,,,,,
"Bujumbura Rural, Burundi",,,,,,,,,
"Matanzas, Cuba",,,,,,,,,
"Plateau, Benin",,,,,,,,,
"Afyonkarahisar, Turkey",,,,,,,,,
"Wardak, Afghanistan",,,,,,,,,
"Bāmyān, Afghanistan",,,,,,,,,
"Sivas, Turkey",,,,,,,,,
"Timiş, Romania",,,,,,,,,
"District of Columbia, USA",0.8650494655956306,0.06296718119912154,0.07198335320524782,0.1349505344043691,0.5045981048661846,0.3604513607294463,0.8268626437738237,0.09049203799849842,0.08264531822767793
"Cibao Nordeste, Dominican Republic",,,,,,,,,
"Žilinský kraj, Slovakia",,,,,,,,,
"Cluj, Romania",,,,,,,,,
"El Oro, Ecuador",,,,,,,,,
"Laghmān, Afghanistan",,,,,,,,,
"Hòa Bình, Vietnam",,,,,,,,,
"Niamey, Niger",,,,,,,,,
"Kouilou, Congo",,,,,,,,,
"Aargau, Switzerland",,,,,,,,,
"Kohgīlūyeh va Bowyer Aḩmad, Iran",,,,,,,,,
"Banjul, The Gambia",,,,,,,,,
"Trujillo, Venezuela",,,,,,,,,
"Agadez, Niger",,,,,,,,,
"Lào Cai, Vietnam",,,,,,,,,
"Vihiga, Kenya",,,,,,,,,
"Itapúa, Paraguay",,,,,,,,,
"Yuma, Dominican Republic",,,,,,,,,
"Plovdiv, Bulgaria",,,,,,,,,
"Nyamira, Kenya",,,,,,,,,
"Ziguinchor, Senegal",,,,,,,,,
"Nitriansky kraj, Slovakia",,,,,,,,,
"Bioko Norte, Equatorial Guinea",,,,,,,,,
"Adıyaman, Turkey",,,,,,,,,
"Aklan, Philippines",,,,,,,,,
"Severnaya Osetiya-Alaniya, Respublika, Russia",,,,,,,,,
"Camarines Norte, Philippines",,,,,,,,,
"Fryslân, Netherlands",,,,,,,,,
"As Suways, Egypt",,,,,,,,,
"Oslo, Norway",,,,,,,,,
"Antique, Philippines",,,,,,,,,
"Higuamo, Dominican Republic",,,,,,,,,
"Ilocos Norte, Philippines",,,,,,,,,
"Ordu, Turkey",,,,,,,,,
"Banskobystrický kraj, Slovakia",,,,,,,,,
"Bari, Somalia",,,,,,,,,
"Enga, Papua New Guinea",,,,,,,,,
"Simane, Japan",,,,,,,,,
"Tororo, Uganda",,,,,,,,,
"Cibitoke, Burundi",,,,,,,,,
"Neuquén, Argentina",,,,,,,,,
"Davao Oriental, Philippines",,,,,,,,,
"Isingiro, Uganda",,,,,,,,,
"Constanţa, Romania",,,,,,,,,
"Harjumaa, Estonia",,,,,,,,,
"Borsod-Abaúj-Zemplén, Hungary",,,,,,,,,
"Surigao del Sur, Philippines",,,,,,,,,
"Mbarara, Uganda",,,,,,,,,
"Al Aḩmadī, Kuwait",,,,,,,,,
"Ruyigi, Burundi",,,,,,,,,
"Mudug, Somalia",,,,,,,,,
"Kampong Thum [Kâmpóng Thum], Cambodia",,,,,,,,,
"Chubut, Argentina",,,,,,,,,
"Batman, Turkey",,,,,,,,,
"Prachin Buri, Thailand",,,,,,,,,
"Sikkim, India",,,,,,,,,
"Mariy El, Respublika, Russia",,,,,,,,,
"Maţrūḩ, Egypt",,,,,,,,,
"Bongolava, Madagascar",,,,,,,,,
"Elazığ, Turkey",,,,,,,,,
"Vermont, USA",0.9563535838414626,0.02515781615484843,0.01848860000368903,0.04364641615853886,0.4650652806525642,0.4912883031888969,0.9449190979240761,0.011628024109914944,0.04345287796600881
"Yaracuy, Venezuela",,,,,,,,,
"Aveiro, Portugal",,,,,,,,,
"Iganga, Uganda",,,,,,,,,
"Wasaţ Dārfūr, Sudan",,,,,,,,,
"Jowzjān, Afghanistan",,,,,,,,,
"Chuquisaca, Bolivia",,,,,,,,,
"Dolj, Romania",,,,,,,,,
"Rīga, Latvia",,,,,,,,,
"Caaguazú, Paraguay",,,,,,,,,
"Madang, Papua New Guinea",,,,,,,,,
"Makamba, Burundi",,,,,,,,,
"Kríti, Greece",,,,,,,,,
"Conakry, Guinea",,,,,,,,,
"Al Buḩayrah, Chad",,,,,,,,,
"Casanare, Colombia",,,,,,,,,
"Hela, Papua New Guinea",,,,,,,,,
"Unity, South Sudan",,,,,,,,,
"Kunaṟ, Afghanistan",,,,,,,,,
"Quảng Trị, Vietnam",,,,,,,,,
"Raymah, Yemen",,,,,,,,,
"Sukhothai, Thailand",,,,,,,,,
"Ağrı, Turkey",,,,,,,,,
"Bratislavský kraj, Slovakia",,,,,,,,,
"Kostromskaya oblast', Russia",,,,,,,,,
"Savannah, Ghana",,,,,,,,,
"Mbale, Uganda",,,,,,,,,
"Bizerte, Tunisia",,,,,,,,,
"Antofagasta, Chile",,,,,,,,,
"Kairouan, Tunisia",,,,,,,,,
"Monastir, Tunisia",,,,,,,,,
"Jihočeský kraj, Czech Republic",,,,,,,,,
"Oruro, Bolivia",,,,,,,,,
"Suchitepéquez, Guatemala",,,,,,,,,
"Yoro, Honduras",,,,,,,,,
"North East, Ghana",,,,,,,,,
"Chanthaburi, Thailand",,,,,,,,,
"Navarra, Comunidad Foral de, Spain",,,,,,,,,
"Vestland, Norway",,,,,,,,,
"Asunción, Paraguay",,,,,,,,,
"Narathiwat, Thailand",,,,,,,,,
"Al Mafraq, Jordan",,,,,,,,,
"Tarija, Bolivia",,,,,,,,,
"Mayuge, Uganda",,,,,,,,,
"Kampot [Kâmpôt], Cambodia",,,,,,,,,
"Nimba, Liberia",,,,,,,,,
"Kāpīsā, Afghanistan",,,,,,,,,
"Western Equatoria, South Sudan",,,,,,,,,
"Şırnak, Turkey",,,,,,,,,
"Kütahya, Turkey",,,,,,,,,
"Olomoucký kraj, Czech Republic",,,,,,,,,
"Canterbury, New Zealand",,,,,,,,,
"Suceava, Romania",,,,,,,,,
"Guelma, Algeria",,,,,,,,,
"Gambēla Hizboch, Ethiopia",,,,,,,,,
"Gaza, State of Palestine",,,,,,,,,
"Paktīkā, Afghanistan",,,,,,,,,
"Kamuli, Uganda",,,,,,,,,
"Ninh Thuận, Vietnam",,,,,,,,,
"Mindoro Occidental, Philippines",,,,,,,,,
"Lunda-Sul, Angola",,,,,,,,,
"Panamá Oest, Panama",,,,,,,,,
